level,id,dataset,ie_pred_kcalmol,true_kcalmol,error_kcalmol,abs_error_kcalmol
SCAN__Def2TZVPP,IE-HAL59-43,HAL59,-12.43925131,-9.07,-3.369251306,3.369251306
SCAN__Def2TZVPP,IE-HAL59-44,HAL59,-23.76050454,-20.34,-3.420504539,3.420504539
SCAN__Def2TZVPP,IE-HAL59-45,HAL59,-2.863275267,-4.4,1.536724733,1.536724733
SCAN__Def2TZVPP,IE-HAL59-46,HAL59,-4.503330205,-6.12,1.616669795,1.616669795
SCAN__Def2TZVPP,IE-HAL59-47,HAL59,-1.248169752,-1.49,0.241830248,0.241830248
SCAN__Def2TZVPP,IE-HAL59-48,HAL59,-2.065481967,-2.43,0.364518033,0.364518033
SCAN__Def2TZVPP,IE-HAL59-49,HAL59,-3.642795039,-3.46,-0.182795039,0.182795039
SCAN__Def2TZVPP,IE-HAL59-50,HAL59,-1.911778936,-2.11,0.198221064,0.198221064
SCAN__Def2TZVPP,IE-HAL59-51,HAL59,-3.329104878,-3.78,0.450895122,0.450895122
SCAN__Def2TZVPP,IE-HAL59-52,HAL59,-6.170350944,-5.81,-0.360350944,0.360350944
SCAN__Def2TZVPP,IE-HAL59-53,HAL59,-1.967291834,-2.32,0.352708166,0.352708166
SCAN__Def2TZVPP,IE-HAL59-54,HAL59,-3.219061191,-3.08,-0.139061191,0.139061191
SCAN__Def2TZVPP,IE-HAL59-55,HAL59,-1.124283047,-1.81,0.685716953,0.685716953
SCAN__Def2TZVPP,IE-HAL59-56,HAL59,-1.826663164,-2.48,0.653336836,0.653336836
SCAN__Def2TZVPP,IE-HAL59-57,HAL59,-2.246226773,-3.11,0.863773227,0.863773227
SCAN__Def2TZVPP,IE-HAL59-58,HAL59,-3.16854858,-3.91,0.74145142,0.74145142
SCAN__Def2TZVPP,IE-IL16-0,IL16,-106.9248648,-100.41,-6.514864773,6.514864773
SCAN__Def2TZVPP,IE-IL16-1,IL16,-123.9983797,-120.8,-3.198379743,3.198379743
SCAN__Def2TZVPP,IE-IL16-2,IL16,-120.0261636,-116.91,-3.11616362,3.11616362
SCAN__Def2TZVPP,IE-IL16-3,IL16,-110.443391,-105.01,-5.433390953,5.433390953
SCAN__Def2TZVPP,IE-IL16-4,IL16,-107.0592401,-104.44,-2.619240097,2.619240097
SCAN__Def2TZVPP,IE-IL16-5,IL16,-88.45848021,-87.42,-1.038480208,1.038480208
SCAN__Def2TZVPP,IE-IL16-6,IL16,-120.0740483,-114,-6.074048343,6.074048343
SCAN__Def2TZVPP,IE-IL16-7,IL16,-119.7451888,-113.51,-6.235188826,6.235188826
SCAN__Def2TZVPP,IE-IL16-8,IL16,-121.2457809,-114.91,-6.335780899,6.335780899
SCAN__Def2TZVPP,IE-IL16-9,IL16,-116.0995631,-112.75,-3.349563112,3.349563112
SCAN__Def2TZVPP,IE-IL16-10,IL16,-105.9658785,-104.47,-1.495878493,1.495878493
SCAN__Def2TZVPP,IE-IL16-11,IL16,-124.6424769,-118.19,-6.45247695,6.45247695
SCAN__Def2TZVPP,IE-IL16-12,IL16,-114.9875876,-112.02,-2.967587608,2.967587608
SCAN__Def2TZVPP,IE-IL16-13,IL16,-108.5388036,-106.53,-2.008803563,2.008803563
SCAN__Def2TZVPP,IE-IL16-14,IL16,-113.1527505,-110.98,-2.172750467,2.172750467
SCAN__Def2TZVPP,IE-IL16-15,IL16,-104.407329,-102.37,-2.037329045,2.037329045
SCAN__Def2TZVPP,IE-IL174-0,IL174,-92.32172846,-90.377,-1.944728456,1.944728456
SCAN__Def2TZVPP,IE-IL174-1,IL174,-100.3492023,-96.052,-4.297202337,4.297202337
SCAN__Def2TZVPP,IE-IL174-2,IL174,-95.2067391,-92.044,-3.162739099,3.162739099
SCAN__Def2TZVPP,IE-IL174-3,IL174,-106.9247689,-99.835,-7.089768879,7.089768879
SCAN__Def2TZVPP,IE-IL174-4,IL174,-103.2949089,-97.607,-5.687908933,5.687908933
SCAN__Def2TZVPP,IE-IL174-5,IL174,-87.46525485,-87.707,0.241745151,0.241745151
SCAN__Def2TZVPP,IE-IL174-6,IL174,-84.64241916,-84.9,0.257580844,0.257580844
SCAN__Def2TZVPP,IE-IL174-7,IL174,-100.5259088,-99.4,-1.125908772,1.125908772
SCAN__Def2TZVPP,IE-IL174-8,IL174,-82.24462493,-83.559,1.314375067,1.314375067
SCAN__Def2TZVPP,IE-IL174-9,IL174,-80.23362646,-80.721,0.48737354,0.48737354
SCAN__Def2TZVPP,IE-IL174-10,IL174,-81.0655975,-81.71,0.644402497,0.644402497
SCAN__Def2TZVPP,IE-IL174-11,IL174,-86.35828397,-84.914,-1.444283967,1.444283967
SCAN__Def2TZVPP,IE-IL174-12,IL174,-96.65814444,-96.619,-0.039144437,0.039144437
SCAN__Def2TZVPP,IE-IL174-13,IL174,-90.75145289,-88.499,-2.252452889,2.252452889
SCAN__Def2TZVPP,IE-IL174-14,IL174,-88.75440441,-86.544,-2.210404413,2.210404413
SCAN__Def2TZVPP,IE-IL174-15,IL174,-95.03214426,-91.931,-3.101144259,3.101144259
SCAN__Def2TZVPP,IE-IL174-16,IL174,-93.78305221,-90.666,-3.117052214,3.117052214
SCAN__Def2TZVPP,IE-IL174-17,IL174,-101.9195587,-96.224,-5.695558662,5.695558662
SCAN__Def2TZVPP,IE-IL174-18,IL174,-100.8502622,-95.172,-5.678262171,5.678262171
SCAN__Def2TZVPP,IE-IL174-19,IL174,-84.32384388,-83.863,-0.460843877,0.460843877
SCAN__Def2TZVPP,IE-IL174-20,IL174,-85.67481798,-85.352,-0.322817976,0.322817976
SCAN__Def2TZVPP,IE-IL174-21,IL174,-78.99240725,-80.249,1.256592754,1.256592754
SCAN__Def2TZVPP,IE-IL174-22,IL174,-85.49677361,-85.17,-0.32677361,0.32677361
SCAN__Def2TZVPP,IE-IL174-23,IL174,-98.60484638,-96.988,-1.616846379,1.616846379
SCAN__Def2TZVPP,IE-IL174-24,IL174,-95.47569711,-93.803,-1.672697113,1.672697113
SCAN__Def2TZVPP,IE-IL174-25,IL174,-78.93461613,-79.514,0.579383866,0.579383866
SCAN__Def2TZVPP,IE-IL174-26,IL174,-77.75476569,-78.181,0.426234307,0.426234307
SCAN__Def2TZVPP,IE-IL174-27,IL174,-78.52788063,-79.062,0.534119368,0.534119368
SCAN__Def2TZVPP,IE-IL174-28,IL174,-78.39014164,-78.74,0.34985836,0.34985836
SCAN__Def2TZVPP,IE-IL174-29,IL174,-84.3144756,-82.63,-1.684475601,1.684475601
SCAN__Def2TZVPP,IE-IL174-30,IL174,-82.65218974,-80.984,-1.66818974,1.66818974
SCAN__Def2TZVPP,IE-IL174-31,IL174,-95.09926195,-94.688,-0.411261953,0.411261953
SCAN__Def2TZVPP,IE-IL174-32,IL174,-92.27926872,-91.783,-0.496268715,0.496268715
SCAN__Def2TZVPP,IE-IL174-33,IL174,-92.37900432,-90.407,-1.972004316,1.972004316
SCAN__Def2TZVPP,IE-IL174-34,IL174,-90.74083019,-88.905,-1.83583019,1.83583019
SCAN__Def2TZVPP,IE-IL174-35,IL174,-97.55622789,-93.683,-3.873227895,3.873227895
SCAN__Def2TZVPP,IE-IL174-36,IL174,-96.03041264,-92.751,-3.279412638,3.279412638
SCAN__Def2TZVPP,IE-IL174-37,IL174,-94.80529919,-91.806,-2.999299186,2.999299186
SCAN__Def2TZVPP,IE-IL174-38,IL174,-98.88661543,-94.856,-4.030615432,4.030615432
SCAN__Def2TZVPP,IE-IL174-39,IL174,-104.4854144,-97.729,-6.756414377,6.756414377
SCAN__Def2TZVPP,IE-IL174-40,IL174,-104.1306849,-98.213,-5.917684886,5.917684886
SCAN__Def2TZVPP,IE-IL174-41,IL174,-102.7846643,-97.1,-5.684664273,5.684664273
SCAN__Def2TZVPP,IE-IL174-42,IL174,-105.4048268,-98.542,-6.86282678,6.86282678
SCAN__Def2TZVPP,IE-IL174-43,IL174,-86.36226372,-87.198,0.835736281,0.835736281
SCAN__Def2TZVPP,IE-IL174-44,IL174,-86.26080059,-86.797,0.536199411,0.536199411
SCAN__Def2TZVPP,IE-IL174-45,IL174,-87.31131956,-87.729,0.417680443,0.417680443
SCAN__Def2TZVPP,IE-IL174-46,IL174,-86.49580925,-86.963,0.467190752,0.467190752
SCAN__Def2TZVPP,IE-IL174-47,IL174,-86.13480981,-86.526,0.391190192,0.391190192
SCAN__Def2TZVPP,IE-IL174-48,IL174,-85.37731227,-85.874,0.496687732,0.496687732
SCAN__Def2TZVPP,IE-IL174-49,IL174,-100.6067751,-99.421,-1.185775104,1.185775104
SCAN__Def2TZVPP,IE-IL174-50,IL174,-98.80872826,-97.893,-0.91572826,0.91572826
SCAN__Def2TZVPP,IE-IL174-51,IL174,-82.30787345,-83.828,1.520126546,1.520126546
SCAN__Def2TZVPP,IE-IL174-52,IL174,-80.48303043,-81.37,0.886969571,0.886969571
SCAN__Def2TZVPP,IE-IL174-53,IL174,-80.88699713,-81.749,0.862002866,0.862002866
SCAN__Def2TZVPP,IE-IL174-54,IL174,-80.42174524,-81.855,1.433254764,1.433254764
SCAN__Def2TZVPP,IE-IL174-55,IL174,-86.49094287,-85.046,-1.444942868,1.444942868
SCAN__Def2TZVPP,IE-IL174-56,IL174,-84.76184857,-83.459,-1.302848573,1.302848573
SCAN__Def2TZVPP,IE-IL174-57,IL174,-96.95927424,-97.09,0.130725759,0.130725759
SCAN__Def2TZVPP,IE-IL174-58,IL174,-95.13225781,-95.397,0.264742186,0.264742186
SCAN__Def2TZVPP,IE-IL174-59,IL174,-89.92781552,-87.782,-2.145815517,2.145815517
SCAN__Def2TZVPP,IE-IL174-60,IL174,-86.48664461,-84.312,-2.174644614,2.174644614
SCAN__Def2TZVPP,IE-IL174-61,IL174,-87.82895076,-85.756,-2.07295076,2.07295076
SCAN__Def2TZVPP,IE-IL174-62,IL174,-93.9327054,-91.061,-2.871705404,2.871705404
SCAN__Def2TZVPP,IE-IL174-63,IL174,-90.71650958,-87.61,-3.106509576,3.106509576
SCAN__Def2TZVPP,IE-IL174-64,IL174,-92.45913894,-89.575,-2.884138938,2.884138938
SCAN__Def2TZVPP,IE-IL174-65,IL174,-100.662087,-95.163,-5.499086963,5.499086963
SCAN__Def2TZVPP,IE-IL174-66,IL174,-97.32883024,-91.662,-5.666830244,5.666830244
SCAN__Def2TZVPP,IE-IL174-67,IL174,-99.37171074,-93.918,-5.45371074,5.45371074
SCAN__Def2TZVPP,IE-IL174-68,IL174,-82.98655876,-82.693,-0.293558757,0.293558757
SCAN__Def2TZVPP,IE-IL174-69,IL174,-83.79131559,-83.499,-0.29231559,0.29231559
SCAN__Def2TZVPP,IE-IL174-70,IL174,-84.42256715,-84.272,-0.150567155,0.150567155
SCAN__Def2TZVPP,IE-IL174-71,IL174,-97.94872885,-96.506,-1.442728848,1.442728848
SCAN__Def2TZVPP,IE-IL174-72,IL174,-94.21065242,-92.662,-1.548652417,1.548652417
SCAN__Def2TZVPP,IE-IL174-73,IL174,-94.95628228,-93.499,-1.457282281,1.457282281
SCAN__Def2TZVPP,IE-IL174-74,IL174,-78.41683484,-79.235,0.818165162,0.818165162
SCAN__Def2TZVPP,IE-IL174-75,IL174,-76.67886828,-77.497,0.818131723,0.818131723
SCAN__Def2TZVPP,IE-IL174-76,IL174,-76.64543675,-77.444,0.798563253,0.798563253
SCAN__Def2TZVPP,IE-IL174-77,IL174,-77.35429263,-78.053,0.69870737,0.69870737
SCAN__Def2TZVPP,IE-IL174-78,IL174,-76.01217245,-76.588,0.575827555,0.575827555
SCAN__Def2TZVPP,IE-IL174-79,IL174,-76.51769614,-77.122,0.604303856,0.604303856
SCAN__Def2TZVPP,IE-IL174-80,IL174,-82.8573852,-81.349,-1.508385199,1.508385199
SCAN__Def2TZVPP,IE-IL174-81,IL174,-80.28772924,-78.682,-1.605729237,1.605729237
SCAN__Def2TZVPP,IE-IL174-82,IL174,-81.64652943,-80.143,-1.503529432,1.503529432
SCAN__Def2TZVPP,IE-IL174-83,IL174,-94.41643191,-94.201,-0.215431911,0.215431911
SCAN__Def2TZVPP,IE-IL174-84,IL174,-90.77614227,-90.384,-0.392142275,0.392142275
SCAN__Def2TZVPP,IE-IL174-85,IL174,-92.25171014,-90.355,-1.896710145,1.896710145
SCAN__Def2TZVPP,IE-IL174-86,IL174,-91.72726552,-89.858,-1.869265521,1.869265521
SCAN__Def2TZVPP,IE-IL174-87,IL174,-97.23985504,-93.491,-3.748855039,3.748855039
SCAN__Def2TZVPP,IE-IL174-88,IL174,-95.4924786,-92.32,-3.172478598,3.172478598
SCAN__Def2TZVPP,IE-IL174-89,IL174,-94.96068414,-92.07,-2.890684139,2.890684139
SCAN__Def2TZVPP,IE-IL174-90,IL174,-99.19784921,-95.148,-4.049849214,4.049849214
SCAN__Def2TZVPP,IE-IL174-91,IL174,-103.9049372,-97.292,-6.612937216,6.612937216
SCAN__Def2TZVPP,IE-IL174-92,IL174,-103.5367495,-97.711,-5.825749532,5.825749532
SCAN__Def2TZVPP,IE-IL174-93,IL174,-102.8505289,-97.177,-5.673528881,5.673528881
SCAN__Def2TZVPP,IE-IL174-94,IL174,-105.6596723,-98.702,-6.95767234,6.95767234
SCAN__Def2TZVPP,IE-IL174-95,IL174,-85.72703995,-86.695,0.967960052,0.967960052
SCAN__Def2TZVPP,IE-IL174-96,IL174,-85.56795489,-86.378,0.81004511,0.81004511
SCAN__Def2TZVPP,IE-IL174-97,IL174,-84.83174624,-85.56,0.728253758,0.728253758
SCAN__Def2TZVPP,IE-IL174-98,IL174,-87.62387736,-88.338,0.714122638,0.714122638
SCAN__Def2TZVPP,IE-IL174-99,IL174,-85.35829494,-86.157,0.798705059,0.798705059
SCAN__Def2TZVPP,IE-IL174-100,IL174,-84.57033717,-85.175,0.604662828,0.604662828
SCAN__Def2TZVPP,IE-IL174-101,IL174,-100.859182,-99.811,-1.048181972,1.048181972
SCAN__Def2TZVPP,IE-IL174-102,IL174,-98.06698726,-97.258,-0.808987264,0.808987264
SCAN__Def2TZVPP,IE-IL174-103,IL174,-83.06164104,-81.829,-1.232641037,1.232641037
SCAN__Def2TZVPP,IE-IL174-104,IL174,-84.05262083,-82.839,-1.21362083,1.21362083
SCAN__Def2TZVPP,IE-IL174-105,IL174,-97.11612211,-97.447,0.330877894,0.330877894
SCAN__Def2TZVPP,IE-IL174-106,IL174,-96.00385616,-96.388,0.384143844,0.384143844
SCAN__Def2TZVPP,IE-IL174-107,IL174,-89.56070841,-87.491,-2.069708413,2.069708413
SCAN__Def2TZVPP,IE-IL174-108,IL174,-85.9219392,-83.79,-2.131939203,2.131939203
SCAN__Def2TZVPP,IE-IL174-109,IL174,-87.38433835,-85.398,-1.986338348,1.986338348
SCAN__Def2TZVPP,IE-IL174-110,IL174,-93.6252545,-90.825,-2.800254499,2.800254499
SCAN__Def2TZVPP,IE-IL174-111,IL174,-89.75938311,-86.796,-2.963383111,2.963383111
SCAN__Def2TZVPP,IE-IL174-112,IL174,-92.07434983,-89.274,-2.800349834,2.800349834
SCAN__Def2TZVPP,IE-IL174-113,IL174,-100.2851308,-94.826,-5.459130754,5.459130754
SCAN__Def2TZVPP,IE-IL174-114,IL174,-96.64794072,-91.09,-5.557940721,5.557940721
SCAN__Def2TZVPP,IE-IL174-115,IL174,-98.87396234,-93.495,-5.378962336,5.378962336
SCAN__Def2TZVPP,IE-IL174-116,IL174,-83.03819487,-82.865,-0.173194866,0.173194866
SCAN__Def2TZVPP,IE-IL174-117,IL174,-83.14912767,-82.924,-0.225127675,0.225127675
SCAN__Def2TZVPP,IE-IL174-118,IL174,-75.70892617,-77.132,1.423073828,1.423073828
SCAN__Def2TZVPP,IE-IL174-119,IL174,-82.47153979,-82.402,-0.069539791,0.069539791
SCAN__Def2TZVPP,IE-IL174-120,IL174,-84.0457403,-83.987,-0.058740299,0.058740299
SCAN__Def2TZVPP,IE-IL174-121,IL174,-97.6440263,-96.317,-1.327026304,1.327026304
SCAN__Def2TZVPP,IE-IL174-122,IL174,-93.50961573,-92.075,-1.434615732,1.434615732
SCAN__Def2TZVPP,IE-IL174-123,IL174,-94.62855394,-93.286,-1.342553939,1.342553939
SCAN__Def2TZVPP,IE-IL174-124,IL174,-77.98337176,-79.077,1.093628235,1.093628235
SCAN__Def2TZVPP,IE-IL174-125,IL174,-75.40945012,-76.355,0.945549878,0.945549878
SCAN__Def2TZVPP,IE-IL174-126,IL174,-75.94610529,-76.88,0.933894708,0.933894708
SCAN__Def2TZVPP,IE-IL174-127,IL174,-77.25193054,-78.17,0.918069463,0.918069463
SCAN__Def2TZVPP,IE-IL174-128,IL174,-75.49056545,-76.191,0.700434547,0.700434547
SCAN__Def2TZVPP,IE-IL174-129,IL174,-76.09704031,-76.888,0.790959687,0.790959687
SCAN__Def2TZVPP,IE-IL174-130,IL174,-83.25230161,-81.785,-1.467301609,1.467301609
SCAN__Def2TZVPP,IE-IL174-131,IL174,-79.64081796,-78.125,-1.515817958,1.515817958
SCAN__Def2TZVPP,IE-IL174-132,IL174,-81.26839069,-79.862,-1.406390693,1.406390693
SCAN__Def2TZVPP,IE-IL174-133,IL174,-94.13799256,-94.042,-0.095992556,0.095992556
SCAN__Def2TZVPP,IE-IL174-134,IL174,-90.06955513,-89.801,-0.268555131,0.268555131
SCAN__Def2TZVPP,IE-IL174-135,IL174,-92.0662529,-90.245,-1.821252902,1.821252902
SCAN__Def2TZVPP,IE-IL174-136,IL174,-91.41018028,-89.58,-1.830180279,1.830180279
SCAN__Def2TZVPP,IE-IL174-137,IL174,-97.10366971,-93.444,-3.659669707,3.659669707
SCAN__Def2TZVPP,IE-IL174-138,IL174,-95.45810486,-92.323,-3.135104861,3.135104861
SCAN__Def2TZVPP,IE-IL174-139,IL174,-94.85651102,-92.067,-2.78951102,2.78951102
SCAN__Def2TZVPP,IE-IL174-140,IL174,-98.79404499,-94.848,-3.946044989,3.946044989
SCAN__Def2TZVPP,IE-IL174-141,IL174,-103.7046895,-97.173,-6.531689462,6.531689462
SCAN__Def2TZVPP,IE-IL174-142,IL174,-103.4451962,-97.635,-5.810196192,5.810196192
SCAN__Def2TZVPP,IE-IL174-143,IL174,-102.7025084,-97.092,-5.610508423,5.610508423
SCAN__Def2TZVPP,IE-IL174-144,IL174,-105.2562976,-98.38,-6.876297582,6.876297582
SCAN__Def2TZVPP,IE-IL174-145,IL174,-85.50479793,-86.575,1.070202074,1.070202074
SCAN__Def2TZVPP,IE-IL174-146,IL174,-87.47679256,-88.332,0.855207436,0.855207436
SCAN__Def2TZVPP,IE-IL174-147,IL174,-85.00863413,-85.885,0.876365868,0.876365868
SCAN__Def2TZVPP,IE-IL174-148,IL174,-100.6005956,-99.699,-0.901595648,0.901595648
SCAN__Def2TZVPP,IE-IL174-149,IL174,-97.61071585,-96.866,-0.74471585,0.74471585
SCAN__Def2TZVPP,IE-IL174-150,IL174,-86.44182049,-85.155,-1.286820489,1.286820489
SCAN__Def2TZVPP,IE-IL174-151,IL174,-83.7152696,-82.526,-1.189269602,1.189269602
SCAN__Def2TZVPP,IE-IL174-152,IL174,-96.96058934,-97.491,0.530410656,0.530410656
SCAN__Def2TZVPP,IE-IL174-153,IL174,-96.39998535,-96.688,0.288014652,0.288014652
SCAN__Def2TZVPP,IE-IL174-154,IL174,-89.21234289,-87.206,-2.006342889,2.006342889
SCAN__Def2TZVPP,IE-IL174-155,IL174,-85.53000486,-83.477,-2.053004862,2.053004862
SCAN__Def2TZVPP,IE-IL174-156,IL174,-87.07032655,-85.118,-1.952326553,1.952326553
SCAN__Def2TZVPP,IE-IL174-157,IL174,-93.25974033,-90.499,-2.760740328,2.760740328
SCAN__Def2TZVPP,IE-IL174-158,IL174,-89.38152157,-86.48,-2.901521571,2.901521571
SCAN__Def2TZVPP,IE-IL174-159,IL174,-91.69246124,-88.938,-2.754461245,2.754461245
SCAN__Def2TZVPP,IE-IL174-160,IL174,-99.85749063,-94.448,-5.409490626,5.409490626
SCAN__Def2TZVPP,IE-IL174-161,IL174,-96.43231227,-90.917,-5.515312274,5.515312274
SCAN__Def2TZVPP,IE-IL174-162,IL174,-98.4432299,-93.108,-5.335229898,5.335229898
SCAN__Def2TZVPP,IE-IL174-163,IL174,-81.59221654,-81.702,0.109783457,0.109783457
SCAN__Def2TZVPP,IE-IL174-164,IL174,-82.69409577,-82.562,-0.132095768,0.132095768
SCAN__Def2TZVPP,IE-IL174-165,IL174,-82.94888854,-82.891,-0.057888543,0.057888543
SCAN__Def2TZVPP,IE-IL174-166,IL174,-82.87468538,-82.935,0.060314618,0.060314618
SCAN__Def2TZVPP,IE-IL174-167,IL174,-83.56891697,-83.566,-0.002916973,0.002916973
SCAN__Def2TZVPP,IE-IL174-168,IL174,-97.18788834,-95.921,-1.266888338,1.266888338
SCAN__Def2TZVPP,IE-IL174-169,IL174,-93.12183688,-91.801,-1.320836882,1.320836882
SCAN__Def2TZVPP,IE-IL174-170,IL174,-94.24875688,-92.967,-1.281756878,1.281756878
SCAN__Def2TZVPP,IE-IL174-171,IL174,-82.88612764,-81.49,-1.39612764,1.39612764
SCAN__Def2TZVPP,IE-IL174-172,IL174,-79.3275557,-77.902,-1.4255557,1.4255557
SCAN__Def2TZVPP,IE-IL174-173,IL174,-81.01270366,-79.658,-1.354703661,1.354703661
SCAN__Def2TZVPP,IE-PNICO23-0,PNICO23,-1.313478335,-1.43,0.116521665,0.116521665
SCAN__Def2TZVPP,IE-PNICO23-1,PNICO23,-13.61504441,-8.02,-5.595044411,5.595044411
SCAN__Def2TZVPP,IE-PNICO23-2,PNICO23,-1.015216196,-0.64,-0.375216196,0.375216196
SCAN__Def2TZVPP,IE-PNICO23-3,PNICO23,-6.507097924,-4.26,-2.247097924,2.247097924
SCAN__Def2TZVPP,IE-PNICO23-4,PNICO23,-2.140647341,-2.86,0.719352659,0.719352659
SCAN__Def2TZVPP,IE-PNICO23-5,PNICO23,-0.902566793,-1.32,0.417433207,0.417433207
SCAN__Def2TZVPP,IE-PNICO23-6,PNICO23,-6.089786529,-4.29,-1.799786529,1.799786529
SCAN__Def2TZVPP,IE-PNICO23-7,PNICO23,-2.68127831,-2.63,-0.05127831,0.05127831
SCAN__Def2TZVPP,IE-PNICO23-8,PNICO23,-6.368903476,-4.91,-1.458903476,1.458903476
SCAN__Def2TZVPP,IE-PNICO23-9,PNICO23,-1.946190986,-2.21,0.263809014,0.263809014
SCAN__Def2TZVPP,IE-PNICO23-10,PNICO23,-1.17513778,-1.4,0.22486222,0.22486222
SCAN__Def2TZVPP,IE-PNICO23-11,PNICO23,-3.049647952,-2.62,-0.429647952,0.429647952
SCAN__Def2TZVPP,IE-PNICO23-12,PNICO23,-4.826710023,-3.98,-0.846710023,0.846710023
SCAN__Def2TZVPP,IE-PNICO23-13,PNICO23,-4.755937538,-4.1,-0.655937538,0.655937538
SCAN__Def2TZVPP,IE-PNICO23-14,PNICO23,-5.019554084,-4.34,-0.679554084,0.679554084
SCAN__Def2TZVPP,IE-PNICO23-15,PNICO23,-2.084865389,-1.78,-0.304865389,0.304865389
SCAN__Def2TZVPP,IE-PNICO23-16,PNICO23,-8.683594082,-7.1,-1.583594082,1.583594082
SCAN__Def2TZVPP,IE-PNICO23-17,PNICO23,-2.603438117,-2.35,-0.253438117,0.253438117
SCAN__Def2TZVPP,IE-PNICO23-18,PNICO23,-7.637186575,-5.95,-1.687186575,1.687186575
SCAN__Def2TZVPP,IE-PNICO23-19,PNICO23,-9.24566451,-8.18,-1.06566451,1.06566451
SCAN__Def2TZVPP,IE-PNICO23-20,PNICO23,-5.701165438,-4.92,-0.781165438,0.781165438
SCAN__Def2TZVPP,IE-PNICO23-21,PNICO23,-9.213958381,-8.03,-1.183958381,1.183958381
SCAN__Def2TZVPP,IE-PNICO23-22,PNICO23,-12.71018272,-10.97,-1.740182724,1.740182724
SCAN__Def2TZVPP,IE-RG18-0,RG18,-0.205708507,-0.08,-0.125708507,0.125708507
SCAN__Def2TZVPP,IE-RG18-1,RG18,-0.230017882,-0.27,0.039982118,0.039982118
SCAN__Def2TZVPP,IE-RG18-2,RG18,-0.237339178,-0.4,0.162660822,0.162660822
SCAN__Def2TZVPP,IE-RG18-3,RG18,-0.602511323,-0.27,-0.332511323,0.332511323
SCAN__Def2TZVPP,IE-RG18-4,RG18,-0.644727052,-0.77,0.125272948,0.125272948
SCAN__Def2TZVPP,IE-RG18-5,RG18,-0.728783325,-1.18,0.451216675,0.451216675
SCAN__Def2TZVPP,IE-RG18-6,RG18,-1.173930999,-0.54,-0.633930999,0.633930999
SCAN__Def2TZVPP,IE-RG18-7,RG18,-1.274739705,-1.51,0.235260295,0.235260295
SCAN__Def2TZVPP,IE-RG18-8,RG18,-2.346078589,-1.13,-1.216078589,1.216078589
SCAN__Def2TZVPP,IE-RG18-9,RG18,-0.497630818,-0.23,-0.267630818,0.267630818
SCAN__Def2TZVPP,IE-RG18-10,RG18,-0.73061904,-0.59,-0.14061904,0.14061904
SCAN__Def2TZVPP,IE-RG18-11,RG18,-0.880210441,-0.72,-0.160210441,0.160210441
SCAN__Def2TZVPP,IE-RG18-12,RG18,-0.27858995,-0.12,-0.15858995,0.15858995
SCAN__Def2TZVPP,IE-RG18-13,RG18,-0.276125351,-0.33,0.053874649,0.053874649
SCAN__Def2TZVPP,IE-RG18-14,RG18,-0.407140622,-0.24,-0.167140622,0.167140622
SCAN__Def2TZVPP,IE-RG18-15,RG18,-0.38159107,-0.54,0.15840893,0.15840893
SCAN__Def2TZVPP,IE-RG18-16,RG18,-0.614342473,-0.4,-0.214342473,0.214342473
SCAN__Def2TZVPP,IE-RG18-17,RG18,-0.89280301,-1.12,0.22719699,0.22719699
SCAN__Def2TZVPP,IE-S22-0,S22,-3.587082162,-3.133,-0.454082162,0.454082162
SCAN__Def2TZVPP,IE-S22-1,S22,-5.883293948,-4.989,-0.894293948,0.894293948
SCAN__Def2TZVPP,IE-S22-2,S22,-21.0779439,-18.753,-2.324943899,2.324943899
SCAN__Def2TZVPP,IE-S22-3,S22,-16.91048879,-16.062,-0.848488793,0.848488793
SCAN__Def2TZVPP,IE-S22-4,S22,-20.6464217,-20.641,-0.005421697,0.005421697
SCAN__Def2TZVPP,IE-S22-5,S22,-17.19276279,-16.934,-0.258762793,0.258762793
SCAN__Def2TZVPP,IE-S22-6,S22,-16.30209651,-16.66,0.35790349,0.35790349
SCAN__Def2TZVPP,IE-S22-7,S22,-0.353468323,-0.527,0.173531677,0.173531677
SCAN__Def2TZVPP,IE-S22-8,S22,-1.04597082,-1.472,0.42602918,0.42602918
SCAN__Def2TZVPP,IE-S22-9,S22,-0.935013709,-1.448,0.512986291,0.512986291
SCAN__Def2TZVPP,IE-S22-10,S22,-1.230222137,-2.654,1.423777863,1.423777863
SCAN__Def2TZVPP,IE-S22-11,S22,-2.812615022,-4.255,1.442384978,1.442384978
SCAN__Def2TZVPP,IE-S22-12,S22,-8.456496747,-9.805,1.348503253,1.348503253
SCAN__Def2TZVPP,IE-S22-13,S22,-2.245033296,-4.524,2.278966704,2.278966704
SCAN__Def2TZVPP,IE-S22-14,S22,-9.238178834,-11.73,2.491821166,2.491821166
SCAN__Def2TZVPP,IE-S22-15,S22,-1.401647008,-1.496,0.094352992,0.094352992
SCAN__Def2TZVPP,IE-S22-16,S22,-3.750010402,-3.275,-0.475010402,0.475010402
SCAN__Def2TZVPP,IE-S22-17,S22,-2.226913937,-2.312,0.085086063,0.085086063
SCAN__Def2TZVPP,IE-S22-18,S22,-4.146191857,-4.541,0.394808143,0.394808143
SCAN__Def2TZVPP,IE-S22-19,S22,-1.627374653,-2.717,1.089625347,1.089625347
SCAN__Def2TZVPP,IE-S22-20,S22,-4.228643856,-5.627,1.398356144,1.398356144
