id,level,ae_pred_kcalmol,true_kcalmol,error_kcalmol,abs_error_kcalmol
AE-TAE140-54,M06-2X__Def2TZVPP,-404.4028763900863,-405.525,1.1221236099136718,1.1221236099136718
AE-TAE140-8,M06-2X__Def2TZVPP,-74.54532027276078,-73.921,-0.6243202727607695,0.6243202727607695
AE-TAE140-61,M06-2X__Def2TZVPP,-317.3113999230899,-317.647,0.3356000769101115,0.3356000769101115
AE-TAE140-36,M06-2X__Def2TZVPP,-138.90107596317964,-141.64,2.7389240368203502,2.7389240368203502
AE-TAE140-118,M06-2X__Def2TZVPP,-59.41475930684944,-59.75,0.3352406931505598,0.3352406931505598
AE-TAE140-40,M06-2X__Def2TZVPP,-676.5763663547785,-677.864,1.28763364522149,1.28763364522149
AE-TAE140-90,M06-2X__Def2TZVPP,-165.191566624872,-166.229,1.0374333751280176,1.0374333751280176
AE-TAE140-135,M06-2X__Def2TZVPP,-123.5208015955562,-134.721,11.20019840444381,11.20019840444381
AE-TAE140-32,M06-2X__Def2TZVPP,-82.9836624830758,-83.096,0.11233751692419958,0.11233751692419958
AE-TAE140-105,M06-2X__Def2TZVPP,-330.8709803636097,-331.785,0.9140196363903215,0.9140196363903215
AE-TAE140-131,M06-2X__Def2TZVPP,-118.18345000485778,-147.023,28.83954999514222,28.83954999514222
AE-TAE140-9,M06-2X__Def2TZVPP,-531.3892353502075,-535.885,4.495764649792477,4.495764649792477
AE-TAE140-12,M06-2X__Def2TZVPP,-610.2765721491442,-607.023,-3.2535721491441336,3.2535721491441336
AE-TAE140-18,M06-2X__Def2TZVPP,-83.11502337860952,-84.221,1.1059766213904823,1.1059766213904823
AE-TAE140-3,M06-2X__Def2TZVPP,-73.62149037961301,-73.57,-0.05149037961301417,0.05149037961301417
AE-TAE140-83,M06-2X__Def2TZVPP,-288.12712360919767,-291.135,3.0078763908023234,3.0078763908023234
AE-TAE140-70,M06-2X__Def2TZVPP,-481.4674444281714,-478.76,-2.7074444281714136,2.7074444281714136
AE-TAE140-79,M06-2X__Def2TZVPP,-411.11799884927706,-410.066,-1.0519988492770835,1.0519988492770835
AE-TAE140-104,M06-2X__Def2TZVPP,-280.6837169682667,-280.778,0.09428303173331187,0.09428303173331187
AE-TAE140-128,M06-2X__Def2TZVPP,-100.44014489277595,-101.457,1.0168551072240462,1.0168551072240462
AE-TAE140-96,M06-2X__Def2TZVPP,-285.4207413628124,-285.447,0.02625863718759547,0.02625863718759547
AE-TAE140-21,M06-2X__Def2TZVPP,-720.4180488010562,-721.502,1.083951198943737,1.083951198943737
AE-TAE140-60,M06-2X__Def2TZVPP,-311.3681356365866,-312.651,1.2828643634134096,1.2828643634134096
AE-TAE140-44,M06-2X__Def2TZVPP,-573.5442246690988,-573.892,0.34777533090129964,0.34777533090129964
AE-TAE140-103,M06-2X__Def2TZVPP,-309.1369182327333,-312.649,3.512081767266693,3.512081767266693
AE-TAE140-5,M06-2X__Def2TZVPP,-283.45362491413204,-281.287,-2.1666249141320577,2.1666249141320577
AE-TAE140-77,M06-2X__Def2TZVPP,-456.8791381041878,-456.072,-0.8071381041877999,0.8071381041877999
AE-TAE140-85,M06-2X__Def2TZVPP,-390.2345745202051,-390.141,-0.09357452020509527,0.09357452020509527
AE-TAE140-11,M06-2X__Def2TZVPP,-418.5054324670961,-420.42,1.9145675329039022,1.9145675329039022
AE-TAE140-41,M06-2X__Def2TZVPP,-704.7284049391073,-704.1,-0.6284049391073268,0.6284049391073268
AE-TAE140-51,M06-2X__Def2TZVPP,-437.56865001848416,-439.441,1.8723499815158107,1.8723499815158107
